case,activity,timestamp,resource,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9
1604,Wait,2013/2/22 13:46:07,Value 1,Value 1,Value 97,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1604,Resolve ticket,2013/3/13 15:09:37,Value 1,Value 1,Value 97,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1604,Closed,2013/3/28 15:09:54,Value 3,Value 1,Value 97,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
988,Assign seriousness,2013/1/21 15:09:45,Value 13,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
988,Take in charge ticket,2013/2/7 16:27:28,Value 2,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
988,Wait,2013/2/18 8:07:33,Value 9,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
988,Resolve ticket,2013/2/18 10:30:18,Value 9,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
988,Closed,2013/3/5 10:30:29,Value 3,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1201,Assign seriousness,2012/5/15 7:07:16,Value 1,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1201,Take in charge ticket,2012/5/15 7:16:00,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1201,Resolve ticket,2012/5/15 13:59:20,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1201,Closed,2012/7/7 7:10:57,Value 5,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
137,Assign seriousness,2011/8/5 13:00:13,Value 9,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
137,Take in charge ticket,2011/8/11 10:30:47,Value 9,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
137,Wait,2011/8/12 13:42:55,Value 9,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
137,Resolve ticket,2011/8/19 12:25:37,Value 9,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
137,Closed,2011/9/7 13:10:56,Value 5,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2655,Assign seriousness,2011/5/18 7:33:26,Value 8,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2655,Take in charge ticket,2011/5/18 10:27:00,Value 2,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2655,Wait,2011/5/18 12:48:25,Value 12,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2655,Take in charge ticket,2011/5/31 13:40:21,Value 2,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2655,Resolve ticket,2011/5/31 13:40:31,Value 2,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2655,Closed,2011/7/1 8:40:34,Value 5,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
1480,Assign seriousness,2011/10/6 14:29:43,Value 4,Value 1,Value 17,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1480,Take in charge ticket,2011/10/6 14:32:23,Value 9,Value 1,Value 17,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1480,Resolve ticket,2011/10/10 9:45:29,Value 15,Value 1,Value 17,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1480,Closed,2011/11/8 15:30:46,Value 5,Value 1,Value 17,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
154,Assign seriousness,2013/1/28 10:41:57,Value 4,Value 1,Value 90,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
154,Take in charge ticket,2013/1/29 13:23:39,Value 4,Value 1,Value 90,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
154,Wait,2013/2/12 9:56:04,Value 4,Value 1,Value 90,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
154,Resolve ticket,2013/2/20 9:07:48,Value 4,Value 1,Value 90,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
154,Closed,2013/3/7 9:08:09,Value 3,Value 1,Value 90,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3017,Assign seriousness,2012/6/5 10:05:11,Value 4,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3017,Take in charge ticket,2012/6/5 10:31:47,Value 4,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3017,Resolve ticket,2012/6/5 15:11:07,Value 4,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3017,Closed,2012/7/6 10:10:42,Value 5,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
204,Assign seriousness,2011/10/31 15:30:39,Value 1,Value 1,Value 108,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
204,Take in charge ticket,2011/10/31 15:30:50,Value 1,Value 1,Value 108,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
204,Resolve ticket,2011/11/2 13:41:11,Value 1,Value 1,Value 108,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
204,Closed,2011/12/14 15:40:32,Value 5,Value 1,Value 108,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2088,Assign seriousness,2010/2/4 10:37:45,Value 2,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
2088,Take in charge ticket,2010/2/4 11:01:28,Value 2,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
2088,Create SW anomaly,2010/2/4 11:01:35,Value 2,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
2088,Resolve ticket,2010/3/16 15:08:40,Value 2,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
2088,Closed,2010/3/31 14:08:53,Value 5,Value 1,Value 22,Value 3,Value 3,Value 2,Value 2,Value 1,Value 3,Value 1
1033,Assign seriousness,2011/11/10 8:25:05,Value 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1033,Take in charge ticket,2011/11/18 11:29:26,Value 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1033,Wait,2011/11/23 16:07:21,Value 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1033,Resolve ticket,2011/12/12 9:40:33,Value 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1033,Closed,2011/12/29 11:10:47,Value 5,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2312,Assign seriousness,2011/3/23 15:46:29,Value 8,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2312,Take in charge ticket,2011/3/23 15:51:12,Value 8,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2312,Resolve ticket,2011/3/29 10:09:33,Value 13,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2312,Closed,2011/4/23 14:50:51,Value 5,Value 1,Value 58,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2656,Assign seriousness,2012/6/26 10:58:41,Value 9,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2656,Take in charge ticket,2012/6/26 10:59:09,Value 9,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2656,Resolve ticket,2012/6/26 10:59:30,Value 9,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2656,Closed,2012/8/24 15:43:20,Value 2,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1282,Insert ticket,2010/7/1 12:14:34,Value 5,Value 1,Value 35,Value 3,Value 1,Value 3,Value 4,Value 2,Value 1,Value 2
1282,Assign seriousness,2010/7/1 12:32:08,Value 2,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Assign seriousness,2010/7/2 8:53:50,Value 2,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Take in charge ticket,2010/7/2 12:24:18,Value 6,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Wait,2010/7/2 12:24:33,Value 6,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Take in charge ticket,2010/7/29 8:22:16,Value 6,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Resolve ticket,2010/7/29 8:22:33,Value 6,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Closed,2010/8/13 8:22:48,Value 5,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
203,Assign seriousness,2010/6/11 10:18:02,Value 15,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
203,Take in charge ticket,2010/6/11 12:22:40,Value 15,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
203,Resolve ticket,2010/6/16 8:04:16,Value 15,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
203,Closed,2010/7/14 10:20:16,Value 5,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
602,Assign seriousness,2012/5/2 7:17:26,Value 2,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
602,Take in charge ticket,2012/5/2 7:39:30,Value 6,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
602,Wait,2012/5/9 14:23:42,Value 16,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
602,Resolve ticket,2012/5/31 12:46:09,Value 16,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
602,Closed,2012/6/15 12:46:20,Value 5,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4387,Assign seriousness,2010/6/4 14:09:37,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Assign seriousness,2010/6/4 14:10:17,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Assign seriousness,2010/6/17 14:00:15,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Take in charge ticket,2010/6/17 14:00:22,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Wait,2010/6/17 14:08:38,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Take in charge ticket,2010/6/22 13:32:55,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Resolve ticket,2010/6/22 13:40:05,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Closed,2010/7/7 13:40:15,Value 5,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2039,Assign seriousness,2012/3/19 15:21:39,Value 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2039,Take in charge ticket,2012/3/20 13:47:35,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2039,Resolve ticket,2012/4/6 12:13:29,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2039,Closed,2012/4/21 12:13:44,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1525,Assign seriousness,2011/9/15 15:02:26,Value 1,Value 1,Value 6,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1525,Resolve ticket,2011/9/15 15:04:53,Value 2,Value 1,Value 6,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1525,Closed,2011/11/4 16:10:45,Value 5,Value 1,Value 6,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3437,Assign seriousness,2011/11/25 15:42:01,Value 4,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3437,Take in charge ticket,2011/11/25 15:46:26,Value 4,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3437,Resolve ticket,2011/11/28 8:55:07,Value 4,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3437,Closed,2012/1/15 2:02:25,Value 5,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3727,Assign seriousness,2012/1/3 14:42:41,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3727,Take in charge ticket,2012/1/3 14:43:13,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3727,Resolve ticket,2012/1/9 13:12:24,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3727,Closed,2012/2/25 14:50:26,Value 5,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3022,Take in charge ticket,2011/11/8 10:42:25,Value 1,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3022,Wait,2011/11/14 9:43:44,Value 13,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3022,Resolve ticket,2011/11/23 10:28:45,Value 13,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3022,Closed,2011/12/10 11:30:16,Value 5,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1966,Assign seriousness,2011/10/14 10:40:54,Value 13,Value 1,Value 11,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1966,Take in charge ticket,2011/10/14 10:41:06,Value 13,Value 1,Value 11,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1966,Resolve ticket,2011/10/17 12:45:04,Value 13,Value 1,Value 11,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1966,Closed,2011/11/18 11:50:33,Value 5,Value 1,Value 11,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4420,Assign seriousness,2012/6/12 14:07:49,Value 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4420,Take in charge ticket,2012/6/14 11:06:09,Value 12,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4420,Resolve ticket,2012/6/14 12:45:13,Value 12,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4420,Closed,2012/7/26 14:10:36,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1219,Assign seriousness,2012/1/25 16:22:05,Value 1,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1219,Take in charge ticket,2012/1/25 16:43:36,Value 13,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1219,Resolve ticket,2012/2/2 11:01:41,Value 13,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1219,Closed,2012/3/11 16:30:25,Value 5,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4212,Assign seriousness,2013/5/10 10:11:17,Value 14,Value 1,Value 20,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4212,Take in charge ticket,2013/5/10 10:14:15,Value 14,Value 1,Value 20,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4212,Resolve ticket,2013/6/19 9:07:15,Value 14,Value 1,Value 20,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4212,Closed,2013/7/4 9:07:25,Value 3,Value 1,Value 20,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
175,Assign seriousness,2010/10/5 7:46:59,Value 2,Value 1,Value 13,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
175,Take in charge ticket,2010/10/5 7:59:41,Value 2,Value 1,Value 13,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
175,Resolve ticket,2010/10/5 8:00:18,Value 2,Value 1,Value 13,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
175,Closed,2010/11/19 9:00:53,Value 5,Value 1,Value 13,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2540,Assign seriousness,2010/11/8 11:08:14,Value 2,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2540,Take in charge ticket,2010/11/8 11:08:29,Value 2,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2540,Resolve ticket,2010/11/8 11:52:43,Value 2,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2540,Closed,2010/12/22 11:11:12,Value 5,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
61,Assign seriousness,2011/9/16 7:04:39,Value 1,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
61,Take in charge ticket,2011/9/16 7:18:12,Value 10,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
61,Resolve ticket,2011/9/16 15:04:46,Value 10,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
61,Closed,2011/11/10 8:10:45,Value 5,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
230,Assign seriousness,2013/9/5 12:44:56,Value 14,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
230,Assign seriousness,2013/9/5 12:45:51,Value 14,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
230,Take in charge ticket,2013/9/5 12:48:44,Value 9,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
230,Wait,2013/9/9 15:56:08,Value 9,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
230,Resolve ticket,2013/9/27 13:20:43,Value 9,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
230,Closed,2013/10/12 13:20:59,Value 3,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1442,Assign seriousness,2011/11/21 14:52:46,Value 4,Value 1,Value 207,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 4
1442,Assign seriousness,2011/11/21 16:27:32,Value 9,Value 1,Value 207,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 4
1442,Assign seriousness,2011/11/21 16:27:33,Value 9,Value 1,Value 207,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 4
1442,Take in charge ticket,2011/11/23 8:13:17,Value 2,Value 1,Value 207,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 4
1442,Resolve ticket,2011/11/25 10:28:26,Value 17,Value 1,Value 207,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 4
1442,Closed,2011/12/22 15:00:48,Value 5,Value 1,Value 207,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 4
2886,Assign seriousness,2012/5/16 8:26:31,Value 1,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2886,Take in charge ticket,2012/5/16 13:56:29,Value 1,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2886,Resolve ticket,2012/5/16 15:07:54,Value 1,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2886,Closed,2012/7/8 8:30:30,Value 5,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3168,Assign seriousness,2010/2/10 9:16:26,Value 2,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
3168,Take in charge ticket,2010/2/15 16:19:28,Value 10,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
3168,Resolve ticket,2010/3/17 10:05:36,Value 10,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
3168,Closed,2010/4/1 9:05:51,Value 5,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
3742,Assign seriousness,2013/8/12 8:32:02,Value 4,Value 1,Value 219,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3742,Take in charge ticket,2013/8/23 14:49:31,Value 9,Value 1,Value 219,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3742,Resolve ticket,2013/9/13 9:20:09,Value 4,Value 1,Value 219,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3742,Closed,2013/9/28 9:20:24,Value 3,Value 1,Value 219,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2504,Assign seriousness,2012/9/5 14:46:51,Value 1,Value 1,Value 185,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2504,Take in charge ticket,2012/9/10 8:07:48,Value 3,Value 1,Value 185,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2504,Wait,2012/9/13 7:57:08,Value 13,Value 1,Value 185,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2504,Resolve ticket,2012/10/12 10:16:27,Value 13,Value 1,Value 185,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2504,Closed,2012/10/27 10:16:42,Value 3,Value 1,Value 185,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2820,Assign seriousness,2011/11/18 11:23:43,Value 1,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2820,Take in charge ticket,2011/11/22 16:39:13,Value 2,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2820,Resolve ticket,2011/11/23 10:14:59,Value 2,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2820,Closed,2012/1/1 11:30:56,Value 5,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3721,Assign seriousness,2011/10/6 8:47:17,Value 1,Value 1,Value 227,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3721,Take in charge ticket,2011/10/11 10:30:33,Value 13,Value 1,Value 227,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3721,Resolve ticket,2011/10/24 8:11:13,Value 13,Value 1,Value 227,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3721,Closed,2011/11/8 9:50:44,Value 5,Value 1,Value 227,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2150,Assign seriousness,2012/2/22 13:04:23,Value 1,Value 1,Value 113,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2150,Take in charge ticket,2012/2/23 10:46:01,Value 2,Value 1,Value 113,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2150,Resolve ticket,2012/3/1 11:33:30,Value 2,Value 1,Value 113,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2150,Closed,2012/3/24 13:10:27,Value 5,Value 1,Value 113,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3326,Assign seriousness,2010/12/3 10:11:01,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Take in charge ticket,2010/12/3 11:46:29,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Resolve ticket,2010/12/3 13:52:46,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Take in charge ticket,2010/12/3 15:57:03,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Create SW anomaly,2010/12/6 9:37:28,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Resolve ticket,2010/12/6 15:46:07,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Closed,2011/1/19 10:21:13,Value 5,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
796,Assign seriousness,2012/4/27 7:46:55,Value 1,Value 1,Value 120,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
796,Take in charge ticket,2012/4/27 7:47:43,Value 1,Value 1,Value 120,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
796,Wait,2012/5/8 15:36:24,Value 1,Value 1,Value 120,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
796,Resolve ticket,2012/5/10 13:13:39,Value 1,Value 1,Value 120,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
796,Closed,2012/5/31 14:30:16,Value 5,Value 1,Value 120,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1170,Assign seriousness,2011/1/31 9:12:34,Value 8,Value 1,Value 88,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
