case,activity,timestamp,resource,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9
2389,Assign seriousness,2010/6/22 14:14:52,Value 6,Value 1,Value 220,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2389,Take in charge ticket,2010/6/23 14:34:47,Value 6,Value 1,Value 220,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2389,Resolve ticket,2010/6/23 14:35:10,Value 6,Value 1,Value 220,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2389,Closed,2010/7/23 9:10:41,Value 5,Value 1,Value 220,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1282,Insert ticket,2010/7/1 12:14:34,Value 5,Value 1,Value 35,Value 3,Value 1,Value 3,Value 4,Value 2,Value 1,Value 2
1282,Assign seriousness,2010/7/1 12:32:08,Value 2,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Assign seriousness,2010/7/2 8:53:50,Value 2,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Take in charge ticket,2010/7/2 12:24:18,Value 6,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Wait,2010/7/2 12:24:33,Value 6,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Take in charge ticket,2010/7/29 8:22:16,Value 6,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Resolve ticket,2010/7/29 8:22:33,Value 6,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1282,Closed,2010/8/13 8:22:48,Value 5,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
592,Take in charge ticket,2012/1/23 8:40:34,Value 13,Value 1,Value 118,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
592,Resolve ticket,2012/1/31 17:03:03,Value 9,Value 1,Value 118,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
592,Closed,2012/2/23 8:50:25,Value 5,Value 1,Value 118,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2493,Assign seriousness,2012/7/24 7:18:46,Value 1,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2493,Take in charge ticket,2012/7/24 8:12:31,Value 13,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2493,Resolve ticket,2012/7/30 14:07:17,Value 13,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2493,Closed,2012/9/15 7:20:49,Value 5,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1526,Assign seriousness,2012/5/21 14:03:46,Value 4,Value 1,Value 229,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1526,Take in charge ticket,2012/5/24 12:34:06,Value 13,Value 1,Value 229,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1526,Wait,2012/5/30 8:18:26,Value 13,Value 1,Value 229,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1526,Resolve ticket,2012/5/30 12:59:27,Value 13,Value 1,Value 229,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1526,Closed,2012/6/22 8:50:12,Value 5,Value 1,Value 229,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4387,Assign seriousness,2010/6/4 14:09:37,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Assign seriousness,2010/6/4 14:10:17,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Assign seriousness,2010/6/17 14:00:15,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Take in charge ticket,2010/6/17 14:00:22,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Wait,2010/6/17 14:08:38,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Take in charge ticket,2010/6/22 13:32:55,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Resolve ticket,2010/6/22 13:40:05,Value 2,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4387,Closed,2010/7/7 13:40:15,Value 5,Value 1,Value 301,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2039,Assign seriousness,2012/3/19 15:21:39,Value 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2039,Take in charge ticket,2012/3/20 13:47:35,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2039,Resolve ticket,2012/4/6 12:13:29,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2039,Closed,2012/4/21 12:13:44,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
168,Assign seriousness,2012/1/9 10:01:47,Value 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
168,Take in charge ticket,2012/1/9 11:20:28,Value 6,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
168,Resolve ticket,2012/1/9 11:21:29,Value 6,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
168,Closed,2012/2/22 10:10:48,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2786,Assign seriousness,2010/4/21 13:54:59,Value 11,Value 1,Value 28,Value 3,Value 1,Value 2,Value 4,Value 2,Value 1,Value 1
2786,Take in charge ticket,2010/4/21 13:58:43,Value 11,Value 1,Value 28,Value 3,Value 1,Value 2,Value 4,Value 2,Value 1,Value 1
2786,Resolve ticket,2010/4/21 13:58:54,Value 11,Value 1,Value 28,Value 3,Value 1,Value 2,Value 4,Value 2,Value 1,Value 1
2786,Resolve ticket,2010/4/21 14:19:23,Value 2,Value 1,Value 28,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
2786,Closed,2010/6/4 14:00:22,Value 5,Value 1,Value 28,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
3727,Assign seriousness,2012/1/3 14:42:41,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3727,Take in charge ticket,2012/1/3 14:43:13,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3727,Resolve ticket,2012/1/9 13:12:24,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3727,Closed,2012/2/25 14:50:26,Value 5,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1623,Assign seriousness,2011/11/8 10:14:01,Value 1,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1623,Take in charge ticket,2011/11/11 13:36:31,Value 13,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1623,Resolve ticket,2011/11/22 9:16:03,Value 13,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1623,Closed,2011/12/9 10:20:18,Value 5,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2061,Assign seriousness,2012/7/16 8:04:52,Value 1,Value 1,Value 76,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2061,Take in charge ticket,2012/7/16 8:05:02,Value 1,Value 1,Value 76,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2061,Resolve ticket,2012/7/17 8:52:44,Value 1,Value 1,Value 76,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2061,Closed,2012/9/1 8:14:01,Value 5,Value 1,Value 76,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2651,Assign seriousness,2011/6/13 9:35:25,Value 13,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2651,Take in charge ticket,2011/6/13 9:35:37,Value 13,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2651,Resolve ticket,2011/6/13 9:36:24,Value 13,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2651,Closed,2011/7/20 9:40:37,Value 5,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
450,Assign seriousness,2010/10/7 15:56:55,Value 9,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
450,Take in charge ticket,2010/10/7 15:57:26,Value 9,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
450,Resolve ticket,2010/10/8 8:44:11,Value 9,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
450,Closed,2010/11/20 17:00:35,Value 5,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4420,Assign seriousness,2012/6/12 14:07:49,Value 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4420,Take in charge ticket,2012/6/14 11:06:09,Value 12,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4420,Resolve ticket,2012/6/14 12:45:13,Value 12,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4420,Closed,2012/7/26 14:10:36,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
713,Insert ticket,2010/10/18 12:21:06,Value 14,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
713,Assign seriousness,2010/10/18 12:21:35,Value 14,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
713,Take in charge ticket,2010/10/18 12:27:51,Value 14,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
713,Resolve ticket,2010/11/5 17:07:01,Value 2,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
713,Closed,2010/11/20 17:07:15,Value 5,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1219,Assign seriousness,2012/1/25 16:22:05,Value 1,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1219,Take in charge ticket,2012/1/25 16:43:36,Value 13,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1219,Resolve ticket,2012/2/2 11:01:41,Value 13,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1219,Closed,2012/3/11 16:30:25,Value 5,Value 1,Value 3,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4212,Assign seriousness,2013/5/10 10:11:17,Value 14,Value 1,Value 20,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4212,Take in charge ticket,2013/5/10 10:14:15,Value 14,Value 1,Value 20,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4212,Resolve ticket,2013/6/19 9:07:15,Value 14,Value 1,Value 20,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4212,Closed,2013/7/4 9:07:25,Value 3,Value 1,Value 20,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
175,Assign seriousness,2010/10/5 7:46:59,Value 2,Value 1,Value 13,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
175,Take in charge ticket,2010/10/5 7:59:41,Value 2,Value 1,Value 13,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
175,Resolve ticket,2010/10/5 8:00:18,Value 2,Value 1,Value 13,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
175,Closed,2010/11/19 9:00:53,Value 5,Value 1,Value 13,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3873,Assign seriousness,2011/3/1 8:57:22,Value 8,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3873,Take in charge ticket,2011/3/1 8:58:07,Value 8,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3873,Wait,2011/3/1 16:30:43,Value 2,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3873,Take in charge ticket,2011/3/2 8:50:03,Value 2,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3873,Resolve ticket,2011/3/2 10:22:51,Value 2,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3873,Closed,2011/4/3 7:03:44,Value 5,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
61,Assign seriousness,2011/9/16 7:04:39,Value 1,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
61,Take in charge ticket,2011/9/16 7:18:12,Value 10,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
61,Resolve ticket,2011/9/16 15:04:46,Value 10,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
61,Closed,2011/11/10 8:10:45,Value 5,Value 1,Value 30,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3945,Assign seriousness,2012/3/30 14:58:18,Value 1,Value 1,Value 44,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3945,Take in charge ticket,2012/3/30 14:58:35,Value 1,Value 1,Value 44,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3945,Resolve ticket,2012/4/2 8:20:14,Value 1,Value 1,Value 44,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3945,Closed,2012/5/17 15:01:05,Value 5,Value 1,Value 44,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2683,Assign seriousness,2010/3/22 16:54:42,Value 2,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
2683,Take in charge ticket,2010/3/23 9:04:08,Value 2,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
2683,Resolve ticket,2010/3/23 9:04:16,Value 2,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
2683,Closed,2010/4/22 16:05:21,Value 5,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
2886,Assign seriousness,2012/5/16 8:26:31,Value 1,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2886,Take in charge ticket,2012/5/16 13:56:29,Value 1,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2886,Resolve ticket,2012/5/16 15:07:54,Value 1,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2886,Closed,2012/7/8 8:30:30,Value 5,Value 1,Value 150,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3168,Assign seriousness,2010/2/10 9:16:26,Value 2,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
3168,Take in charge ticket,2010/2/15 16:19:28,Value 10,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
3168,Resolve ticket,2010/3/17 10:05:36,Value 10,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
3168,Closed,2010/4/1 9:05:51,Value 5,Value 1,Value 48,Value 3,Value 2,Value 1,Value 2,Value 1,Value 2,Value 3
2001,Assign seriousness,2010/3/29 10:16:26,Value 2,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2001,Take in charge ticket,2010/3/30 14:27:23,Value 16,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2001,Wait,2010/3/30 16:55:39,Value 16,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2001,Take in charge ticket,2010/5/5 16:50:54,Value 16,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2001,Resolve ticket,2010/5/5 16:51:55,Value 16,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2001,Closed,2010/5/20 16:52:14,Value 5,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2820,Assign seriousness,2011/11/18 11:23:43,Value 1,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2820,Take in charge ticket,2011/11/22 16:39:13,Value 2,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2820,Resolve ticket,2011/11/23 10:14:59,Value 2,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2820,Closed,2012/1/1 11:30:56,Value 5,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
568,Assign seriousness,2011/8/23 7:55:39,Value 13,Value 1,Value 18,Value 4,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
568,Take in charge ticket,2011/8/23 7:55:46,Value 13,Value 1,Value 18,Value 4,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
568,Resolve ticket,2011/8/24 15:44:28,Value 13,Value 1,Value 18,Value 4,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
568,Closed,2011/10/10 8:00:42,Value 5,Value 1,Value 18,Value 4,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3326,Assign seriousness,2010/12/3 10:11:01,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Take in charge ticket,2010/12/3 11:46:29,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Resolve ticket,2010/12/3 13:52:46,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Take in charge ticket,2010/12/3 15:57:03,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Create SW anomaly,2010/12/6 9:37:28,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Resolve ticket,2010/12/6 15:46:07,Value 2,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3326,Closed,2011/1/19 10:21:13,Value 5,Value 1,Value 19,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4500,Assign seriousness,2010/9/20 15:58:57,Value 7,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4500,Take in charge ticket,2010/9/22 7:43:46,Value 14,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4500,Resolve ticket,2010/9/22 7:44:01,Value 14,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4500,Closed,2010/10/21 16:00:45,Value 5,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
878,Assign seriousness,2011/11/22 10:21:43,Value 1,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
878,Take in charge ticket,2011/11/29 10:36:04,Value 2,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
878,Resolve ticket,2011/12/13 15:25:11,Value 2,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
878,Closed,2011/12/28 15:25:22,Value 5,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
38,Assign seriousness,2012/3/20 7:57:45,Value 4,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
38,Take in charge ticket,2012/3/20 7:58:15,Value 4,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
38,Resolve ticket,2012/3/20 8:18:56,Value 4,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
38,Closed,2012/4/21 16:00:36,Value 5,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3498,Assign seriousness,2012/11/23 8:42:06,Value 1,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3498,Take in charge ticket,2012/12/4 8:57:43,Value 2,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3498,Resolve ticket,2012/12/10 14:13:42,Value 2,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3498,Closed,2012/12/25 14:14:00,Value 3,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1997,Assign seriousness,2011/3/31 8:52:31,Value 2,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1997,Take in charge ticket,2011/3/31 8:53:00,Value 2,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1997,Resolve ticket,2011/4/1 8:03:16,Value 2,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1997,Closed,2011/5/3 9:00:43,Value 5,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
92,Assign seriousness,2010/3/9 10:09:33,Value 2,Value 1,Value 9,Value 3,Value 4,Value 1,Value 3,Value 1,Value 3,Value 3
92,Take in charge ticket,2010/3/9 10:09:44,Value 2,Value 1,Value 9,Value 3,Value 4,Value 1,Value 3,Value 1,Value 3,Value 3
92,Resolve ticket,2010/3/18 9:27:56,Value 2,Value 1,Value 9,Value 3,Value 4,Value 1,Value 3,Value 1,Value 3,Value 3
92,Closed,2010/5/2 8:28:46,Value 5,Value 1,Value 9,Value 3,Value 4,Value 1,Value 3,Value 1,Value 3,Value 3
439,Assign seriousness,2012/2/1 8:30:27,Value 4,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
439,Take in charge ticket,2012/2/9 17:05:23,Value 2,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
439,Resolve ticket,2012/2/15 10:07:50,Value 2,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
439,Closed,2012/3/16 10:08:15,Value 5,Value 1,Value 5,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1659,Assign seriousness,2011/7/4 13:05:45,Value 2,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1659,Assign seriousness,2011/7/7 7:59:05,Value 2,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1659,Take in charge ticket,2011/7/7 14:51:49,Value 7,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1659,Resolve ticket,2011/7/7 14:51:57,Value 7,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1659,Closed,2011/8/4 13:10:38,Value 5,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
20,Assign seriousness,2013/5/9 7:10:37,Value 14,Value 1,Value 20,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
20,Take in charge ticket,2013/6/4 13:33:01,Value 9,Value 1,Value 20,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
20,Wait,2013/6/10 9:06:43,Value 9,Value 1,Value 20,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
20,Resolve ticket,2013/6/19 9:12:02,Value 9,Value 1,Value 20,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
20,Closed,2013/7/4 9:12:15,Value 3,Value 1,Value 20,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1299,Assign seriousness,2013/11/14 13:18:39,Value 1,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1299,Take in charge ticket,2013/12/2 8:02:05,Value 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1299,Wait,2013/12/2 8:56:09,Value 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1299,Resolve ticket,2013/12/12 11:56:09,Value 2,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1299,Closed,2013/12/27 11:56:19,Value 3,Value 1,Value 60,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1807,Assign seriousness,2010/5/17 15:41:17,Value 2,Value 1,Value 36,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1807,Take in charge ticket,2010/5/17 15:41:52,Value 2,Value 1,Value 36,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1807,Resolve ticket,2010/5/17 15:42:42,Value 2,Value 1,Value 36,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1807,Closed,2010/7/3 15:50:48,Value 5,Value 1,Value 36,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
779,Assign seriousness,2010/11/18 15:05:54,Value 14,Value 1,Value 36,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
779,Take in charge ticket,2010/11/18 15:27:06,Value 2,Value 1,Value 36,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
779,Wait,2010/11/19 8:38:23,Value 2,Value 1,Value 36,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
779,Take in charge ticket,2010/11/23 11:32:32,Value 2,Value 1,Value 36,Value 3,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
