case,activity,timestamp,resource,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9
761,Resolve ticket,2011/8/29 10:17:20,Value 2,Value 1,Value 163,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
761,Closed,2011/9/29 14:40:29,Value 5,Value 1,Value 163,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3920,Assign seriousness,2011/5/13 13:44:44,Value 8,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3920,Take in charge ticket,2011/5/13 13:45:22,Value 8,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3920,Resolve ticket,2011/6/1 13:17:20,Value 2,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3920,Closed,2011/7/1 13:17:55,Value 5,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
988,Assign seriousness,2013/1/21 15:09:45,Value 13,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
988,Take in charge ticket,2013/2/7 16:27:28,Value 2,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
988,Wait,2013/2/18 8:07:33,Value 9,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
988,Resolve ticket,2013/2/18 10:30:18,Value 9,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
988,Closed,2013/3/5 10:30:29,Value 3,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1201,Assign seriousness,2012/5/15 7:07:16,Value 1,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1201,Take in charge ticket,2012/5/15 7:16:00,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1201,Resolve ticket,2012/5/15 13:59:20,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1201,Closed,2012/7/7 7:10:57,Value 5,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
137,Assign seriousness,2011/8/5 13:00:13,Value 9,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
137,Take in charge ticket,2011/8/11 10:30:47,Value 9,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
137,Wait,2011/8/12 13:42:55,Value 9,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
137,Resolve ticket,2011/8/19 12:25:37,Value 9,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
137,Closed,2011/9/7 13:10:56,Value 5,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2655,Assign seriousness,2011/5/18 7:33:26,Value 8,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2655,Take in charge ticket,2011/5/18 10:27:00,Value 2,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2655,Wait,2011/5/18 12:48:25,Value 12,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2655,Take in charge ticket,2011/5/31 13:40:21,Value 2,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2655,Resolve ticket,2011/5/31 13:40:31,Value 2,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2655,Closed,2011/7/1 8:40:34,Value 5,Value 1,Value 163,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
3017,Assign seriousness,2012/6/5 10:05:11,Value 4,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3017,Take in charge ticket,2012/6/5 10:31:47,Value 4,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3017,Resolve ticket,2012/6/5 15:11:07,Value 4,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3017,Closed,2012/7/6 10:10:42,Value 5,Value 1,Value 74,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3523,Assign seriousness,2010/8/25 8:03:47,Value 19,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3523,Assign seriousness,2010/8/26 8:16:15,Value 2,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3523,Take in charge ticket,2010/8/27 14:58:50,Value 16,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3523,Resolve ticket,2010/9/21 12:13:56,Value 11,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3523,Closed,2010/10/21 12:14:16,Value 5,Value 1,Value 45,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2754,Assign seriousness,2011/4/5 8:48:28,Value 8,Value 1,Value 20,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2754,Take in charge ticket,2011/4/5 8:48:49,Value 8,Value 1,Value 20,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2754,Resolve ticket,2011/4/6 9:31:40,Value 13,Value 1,Value 20,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2754,Closed,2011/5/6 8:50:21,Value 5,Value 1,Value 20,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2656,Assign seriousness,2012/6/26 10:58:41,Value 9,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2656,Take in charge ticket,2012/6/26 10:59:09,Value 9,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2656,Resolve ticket,2012/6/26 10:59:30,Value 9,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2656,Closed,2012/8/24 15:43:20,Value 2,Value 1,Value 123,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2389,Insert ticket,2010/6/22 9:02:02,Value 6,Value 1,Value 220,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2389,Assign seriousness,2010/6/22 14:14:52,Value 6,Value 1,Value 220,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2389,Take in charge ticket,2010/6/23 14:34:47,Value 6,Value 1,Value 220,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2389,Resolve ticket,2010/6/23 14:35:10,Value 6,Value 1,Value 220,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2389,Closed,2010/7/23 9:10:41,Value 5,Value 1,Value 220,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
203,Assign seriousness,2010/6/11 10:18:02,Value 15,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
203,Take in charge ticket,2010/6/11 12:22:40,Value 15,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
203,Resolve ticket,2010/6/16 8:04:16,Value 15,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
203,Closed,2010/7/14 10:20:16,Value 5,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
592,Take in charge ticket,2012/1/23 8:40:34,Value 13,Value 1,Value 118,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
592,Resolve ticket,2012/1/31 17:03:03,Value 9,Value 1,Value 118,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
592,Closed,2012/2/23 8:50:25,Value 5,Value 1,Value 118,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2493,Assign seriousness,2012/7/24 7:18:46,Value 1,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2493,Take in charge ticket,2012/7/24 8:12:31,Value 13,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2493,Resolve ticket,2012/7/30 14:07:17,Value 13,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2493,Closed,2012/9/15 7:20:49,Value 5,Value 1,Value 150,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1526,Assign seriousness,2012/5/21 14:03:46,Value 4,Value 1,Value 229,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1526,Take in charge ticket,2012/5/24 12:34:06,Value 13,Value 1,Value 229,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1526,Wait,2012/5/30 8:18:26,Value 13,Value 1,Value 229,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1526,Resolve ticket,2012/5/30 12:59:27,Value 13,Value 1,Value 229,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1526,Closed,2012/6/22 8:50:12,Value 5,Value 1,Value 229,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
602,Assign seriousness,2012/5/2 7:17:26,Value 2,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
602,Take in charge ticket,2012/5/2 7:39:30,Value 6,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
602,Wait,2012/5/9 14:23:42,Value 16,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
602,Resolve ticket,2012/5/31 12:46:09,Value 16,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
602,Closed,2012/6/15 12:46:20,Value 5,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1525,Assign seriousness,2011/9/15 15:02:26,Value 1,Value 1,Value 6,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1525,Resolve ticket,2011/9/15 15:04:53,Value 2,Value 1,Value 6,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1525,Closed,2011/11/4 16:10:45,Value 5,Value 1,Value 6,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3437,Assign seriousness,2011/11/25 15:42:01,Value 4,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3437,Take in charge ticket,2011/11/25 15:46:26,Value 4,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3437,Resolve ticket,2011/11/28 8:55:07,Value 4,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3437,Closed,2012/1/15 2:02:25,Value 5,Value 1,Value 9,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
168,Assign seriousness,2012/1/9 10:01:47,Value 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
168,Take in charge ticket,2012/1/9 11:20:28,Value 6,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
168,Resolve ticket,2012/1/9 11:21:29,Value 6,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
168,Closed,2012/2/22 10:10:48,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2786,Assign seriousness,2010/4/21 13:54:59,Value 11,Value 1,Value 28,Value 3,Value 1,Value 2,Value 4,Value 2,Value 1,Value 1
2786,Take in charge ticket,2010/4/21 13:58:43,Value 11,Value 1,Value 28,Value 3,Value 1,Value 2,Value 4,Value 2,Value 1,Value 1
2786,Resolve ticket,2010/4/21 13:58:54,Value 11,Value 1,Value 28,Value 3,Value 1,Value 2,Value 4,Value 2,Value 1,Value 1
2786,Resolve ticket,2010/4/21 14:19:23,Value 2,Value 1,Value 28,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
2786,Closed,2010/6/4 14:00:22,Value 5,Value 1,Value 28,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 1
1623,Assign seriousness,2011/11/8 10:14:01,Value 1,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1623,Take in charge ticket,2011/11/11 13:36:31,Value 13,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1623,Resolve ticket,2011/11/22 9:16:03,Value 13,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1623,Closed,2011/12/9 10:20:18,Value 5,Value 1,Value 266,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3022,Take in charge ticket,2011/11/8 10:42:25,Value 1,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3022,Wait,2011/11/14 9:43:44,Value 13,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3022,Resolve ticket,2011/11/23 10:28:45,Value 13,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3022,Closed,2011/12/10 11:30:16,Value 5,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2061,Assign seriousness,2012/7/16 8:04:52,Value 1,Value 1,Value 76,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2061,Take in charge ticket,2012/7/16 8:05:02,Value 1,Value 1,Value 76,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2061,Resolve ticket,2012/7/17 8:52:44,Value 1,Value 1,Value 76,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2061,Closed,2012/9/1 8:14:01,Value 5,Value 1,Value 76,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1966,Assign seriousness,2011/10/14 10:40:54,Value 13,Value 1,Value 11,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1966,Take in charge ticket,2011/10/14 10:41:06,Value 13,Value 1,Value 11,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1966,Resolve ticket,2011/10/17 12:45:04,Value 13,Value 1,Value 11,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1966,Closed,2011/11/18 11:50:33,Value 5,Value 1,Value 11,Value 2,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
2651,Assign seriousness,2011/6/13 9:35:25,Value 13,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2651,Take in charge ticket,2011/6/13 9:35:37,Value 13,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2651,Resolve ticket,2011/6/13 9:36:24,Value 13,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2651,Closed,2011/7/20 9:40:37,Value 5,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
450,Assign seriousness,2010/10/7 15:56:55,Value 9,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
450,Take in charge ticket,2010/10/7 15:57:26,Value 9,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
450,Resolve ticket,2010/10/8 8:44:11,Value 9,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
450,Closed,2010/11/20 17:00:35,Value 5,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
713,Insert ticket,2010/10/18 12:21:06,Value 14,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
713,Assign seriousness,2010/10/18 12:21:35,Value 14,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
713,Take in charge ticket,2010/10/18 12:27:51,Value 14,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
713,Resolve ticket,2010/11/5 17:07:01,Value 2,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
713,Closed,2010/11/20 17:07:15,Value 5,Value 1,Value 97,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2540,Assign seriousness,2010/11/8 11:08:14,Value 2,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2540,Take in charge ticket,2010/11/8 11:08:29,Value 2,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2540,Resolve ticket,2010/11/8 11:52:43,Value 2,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2540,Closed,2010/12/22 11:11:12,Value 5,Value 1,Value 174,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3873,Assign seriousness,2011/3/1 8:57:22,Value 8,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3873,Take in charge ticket,2011/3/1 8:58:07,Value 8,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3873,Wait,2011/3/1 16:30:43,Value 2,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3873,Take in charge ticket,2011/3/2 8:50:03,Value 2,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3873,Resolve ticket,2011/3/2 10:22:51,Value 2,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3873,Closed,2011/4/3 7:03:44,Value 5,Value 1,Value 36,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
230,Assign seriousness,2013/9/5 12:44:56,Value 14,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
230,Assign seriousness,2013/9/5 12:45:51,Value 14,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
230,Take in charge ticket,2013/9/5 12:48:44,Value 9,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
230,Wait,2013/9/9 15:56:08,Value 9,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
230,Resolve ticket,2013/9/27 13:20:43,Value 9,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
230,Closed,2013/10/12 13:20:59,Value 3,Value 1,Value 120,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3945,Assign seriousness,2012/3/30 14:58:18,Value 1,Value 1,Value 44,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3945,Take in charge ticket,2012/3/30 14:58:35,Value 1,Value 1,Value 44,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3945,Resolve ticket,2012/4/2 8:20:14,Value 1,Value 1,Value 44,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3945,Closed,2012/5/17 15:01:05,Value 5,Value 1,Value 44,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2683,Assign seriousness,2010/3/22 16:54:42,Value 2,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
2683,Take in charge ticket,2010/3/23 9:04:08,Value 2,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
2683,Resolve ticket,2010/3/23 9:04:16,Value 2,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
2683,Closed,2010/4/22 16:05:21,Value 5,Value 1,Value 38,Value 3,Value 4,Value 1,Value 2,Value 1,Value 3,Value 1
1442,Assign seriousness,2011/11/21 14:52:46,Value 4,Value 1,Value 207,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 4
1442,Assign seriousness,2011/11/21 16:27:32,Value 9,Value 1,Value 207,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 4
1442,Assign seriousness,2011/11/21 16:27:33,Value 9,Value 1,Value 207,Value 3,Value 1,Value 1,Value 3,Value 2,Value 1,Value 4
1442,Take in charge ticket,2011/11/23 8:13:17,Value 2,Value 1,Value 207,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 4
1442,Resolve ticket,2011/11/25 10:28:26,Value 17,Value 1,Value 207,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 4
1442,Closed,2011/12/22 15:00:48,Value 5,Value 1,Value 207,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 4
3742,Assign seriousness,2013/8/12 8:32:02,Value 4,Value 1,Value 219,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3742,Take in charge ticket,2013/8/23 14:49:31,Value 9,Value 1,Value 219,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3742,Resolve ticket,2013/9/13 9:20:09,Value 4,Value 1,Value 219,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3742,Closed,2013/9/28 9:20:24,Value 3,Value 1,Value 219,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2001,Assign seriousness,2010/3/29 10:16:26,Value 2,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2001,Take in charge ticket,2010/3/30 14:27:23,Value 16,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2001,Wait,2010/3/30 16:55:39,Value 16,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2001,Take in charge ticket,2010/5/5 16:50:54,Value 16,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2001,Resolve ticket,2010/5/5 16:51:55,Value 16,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2001,Closed,2010/5/20 16:52:14,Value 5,Value 1,Value 8,Value 3,Value 6,Value 2,Value 2,Value 2,Value 3,Value 3
2504,Assign seriousness,2012/9/5 14:46:51,Value 1,Value 1,Value 185,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2504,Take in charge ticket,2012/9/10 8:07:48,Value 3,Value 1,Value 185,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2504,Wait,2012/9/13 7:57:08,Value 13,Value 1,Value 185,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2504,Resolve ticket,2012/10/12 10:16:27,Value 13,Value 1,Value 185,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2504,Closed,2012/10/27 10:16:42,Value 3,Value 1,Value 185,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3721,Assign seriousness,2011/10/6 8:47:17,Value 1,Value 1,Value 227,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3721,Take in charge ticket,2011/10/11 10:30:33,Value 13,Value 1,Value 227,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3721,Resolve ticket,2011/10/24 8:11:13,Value 13,Value 1,Value 227,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3721,Closed,2011/11/8 9:50:44,Value 5,Value 1,Value 227,Value 6,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2150,Assign seriousness,2012/2/22 13:04:23,Value 1,Value 1,Value 113,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2150,Take in charge ticket,2012/2/23 10:46:01,Value 2,Value 1,Value 113,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2150,Resolve ticket,2012/3/1 11:33:30,Value 2,Value 1,Value 113,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2150,Closed,2012/3/24 13:10:27,Value 5,Value 1,Value 113,Value 11,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
568,Assign seriousness,2011/8/23 7:55:39,Value 13,Value 1,Value 18,Value 4,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
568,Take in charge ticket,2011/8/23 7:55:46,Value 13,Value 1,Value 18,Value 4,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
568,Resolve ticket,2011/8/24 15:44:28,Value 13,Value 1,Value 18,Value 4,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
568,Closed,2011/10/10 8:00:42,Value 5,Value 1,Value 18,Value 4,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
4500,Assign seriousness,2010/9/20 15:58:57,Value 7,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4500,Take in charge ticket,2010/9/22 7:43:46,Value 14,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4500,Resolve ticket,2010/9/22 7:44:01,Value 14,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4500,Closed,2010/10/21 16:00:45,Value 5,Value 1,Value 81,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
796,Assign seriousness,2012/4/27 7:46:55,Value 1,Value 1,Value 120,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
796,Take in charge ticket,2012/4/27 7:47:43,Value 1,Value 1,Value 120,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
796,Wait,2012/5/8 15:36:24,Value 1,Value 1,Value 120,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
796,Resolve ticket,2012/5/10 13:13:39,Value 1,Value 1,Value 120,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
796,Closed,2012/5/31 14:30:16,Value 5,Value 1,Value 120,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1170,Assign seriousness,2011/1/31 9:12:34,Value 8,Value 1,Value 88,Value 4,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1170,Take in charge ticket,2011/1/31 10:43:27,Value 2,Value 1,Value 88,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1170,Resolve ticket,2011/2/1 16:37:01,Value 2,Value 1,Value 88,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1170,Closed,2011/3/3 9:20:27,Value 5,Value 1,Value 88,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
